unom,t_inside,c1,ro1,V,alpha,A,t_in_5_hours,t_in_10_hours,t_in_15_hours,t_in_20_hours,t_in_25_hours,t_in_30_hours,hours_untill_cooling
34230.0,21,956,1040,8331,2.6209472229392357,2449.1467902108275,-9,-12,-14,-10,-15,-13,3
61448.0,24,700,1230,8256,2.961597730666069,2595.553120242389,-4,-6,-10,-5,-5,-8,5
41464.0,24,983,883,10632,2.44152987871525,2857.5122046983456,4,0,-3,1,-1,4,11
55299.0,24,1290,1031,8196,2.4030989594803693,2080.261522020729,13,7,8,10,5,6,28
56672.0,24,981,877,8430,3.0802748829650253,2844.7847018711273,-17,-16,-20,-20,-19,-16,3
13632.0,28,992,1277,6831,2.9588386842484353,2064.592938087312,6,2,0,6,2,6,21
47981.0,27,897,1021,11250,2.8809852720921114,1643.1676725154985,-10,-14,-14,-11,-13,-15,15
82859.0,21,910,947,9399,2.4513282530813587,2601.3996232797454,-6,-13,-15,-10,-10,-9,3
19792.0,25,713,824,11013,2.948611057752015,3169.2043165438236,13,12,9,11,12,14,14
74304.0,25,1050,1391,8589,3.003852701843753,2871.487419439619,-9,-7,-10,-11,-12,-8,9
34994.0,23,1190,936,7761,2.89743278236814,1726.3325288020264,16,10,10,11,10,10,29
61507.0,22,926,962,7932,2.977750708113766,1511.4284634080436,12,11,7,10,8,6,14
69929.0,24,1229,1419,11775,2.929646481174439,2493.431370621618,-4,-6,-7,-5,-8,-4,16
74511.0,21,798,1251,4749,2.8059342648263854,2081.126617964414,12,10,8,14,10,14,9
79789.0,23,880,1212,7005,2.519489392272797,2169.6451322739395,-4,-5,-4,-6,-3,-2,7
31319.0,25,1072,1156,10065,2.618409403698105,1965.95015196215,4,3,1,2,0,1,24
37675.0,24,1291,1043,10815,2.974012623108399,3140.585932592834,1,-6,-6,-4,-7,-5,10
60204.0,21,920,1107,8322,2.422659855901001,1672.181808297172,9,3,1,6,3,6,12
52302.0,23,779,1367,7218,2.880692219296542,2279.6841886542093,13,7,8,11,9,11,14
82601.0,26,1122,1409,9132,3.077725140454075,2648.2779310336746,-9,-10,-13,-11,-8,-6,12
21691.0,28,757,912,8508,2.714786841438933,2119.486730319395,-11,-10,-13,-13,-11,-11,8
72554.0,25,1092,1473,10272,2.7487551311825857,3060.7293248505334,7,5,0,4,4,3,20
16621.0,24,1062,1197,3915,3.079094639331346,1733.9896193460904,-10,-15,-17,-13,-13,-12,4
65589.0,26,1291,1467,9354,2.9398912155333345,2222.3663064400525,-12,-17,-20,-16,-16,-13,15
37490.0,28,978,1118,3258,2.8629011039195467,1046.2733868353912,13,6,8,6,10,9,22
25243.0,24,1204,1030,3576,2.579843487832298,1242.912708117509,-6,-6,-11,-7,-9,-8,8
44048.0,28,873,1280,5373,3.150393381927834,1759.2180080933686,9,2,1,4,5,4,16
39551.0,22,1076,1370,9960,2.862923769498093,2074.2998818878623,-5,-11,-9,-8,-7,-10,9
29909.0,23,888,1208,6426,2.6179188012896484,2150.9811714657103,-11,-12,-18,-13,-14,-11,4
81553.0,26,1195,1357,7146,2.682627329307278,2484.7824854501855,-7,-10,-13,-12,-15,-11,11
7921.0,21,808,1068,9870,2.902334514494808,2920.2191698569477,13,8,9,11,11,11,8
8695.0,24,1159,1129,10719,2.719053145687493,2957.4827133898857,6,8,4,5,4,8,18
75259.0,22,969,989,7605,2.7872745826602348,2633.5831105169245,4,0,-1,1,-2,2,5
56094.0,27,902,1328,8541,2.569693260848177,1811.0063500716942,-11,-14,-14,-10,-13,-10,16
7558.0,26,1136,1052,5544,2.808946209691834,1859.961289919766,4,2,-1,1,-4,1,12
81064.0,24,979,940,3702,3.0573983043720214,1460.2575115369204,-8,-13,-12,-12,-13,-10,3
10422.0,23,918,1325,11115,2.8450156949481826,3011.617505593962,9,7,6,7,6,5,16
9645.0,23,1226,881,7947,2.914210639205126,2470.484972631892,-5,-11,-14,-11,-13,-8,5
60463.0,25,1179,910,9237,2.795190060220643,2491.4381389069245,3,3,0,0,0,-1,13
78000.0,26,1016,1456,9768,3.1345544767922036,2651.972850539764,6,2,0,6,5,2,21
15543.0,22,726,1157,11883,2.864885200025706,1688.7628607948482,13,11,10,12,11,9,23
17461.0,23,844,905,7800,2.6734242518498985,2522.8555249954366,6,3,2,6,6,6,7
48604.0,21,773,1119,8538,2.9231382302248905,1693.7437822764102,-8,-10,-15,-11,-15,-13,3
46777.0,28,1002,970,9813,2.466634141851251,1941.1831443735546,10,8,1,4,5,8,31
56220.0,25,849,974,4767,2.6666864041370997,2085.066905401359,3,1,-2,-3,1,-1,6
13533.0,21,803,1490,10506,2.9677330417183043,2750.3308891840634,13,15,11,11,14,16,20
20871.0,28,758,1444,7437,3.0146210087622296,1792.4240569686626,-3,-8,-11,-6,-10,-5,13
31834.0,28,1291,1423,4461,3.122365493171626,1850.9586705272488,-11,-14,-17,-13,-15,-14,11
57144.0,24,1080,1136,8877,2.3335457365298256,2353.5607066740386,0,-1,-3,-2,0,-1,15
19183.0,26,1120,1376,7950,3.0412538213036067,2546.9982332149348,8,10,6,8,7,6,25
43591.0,26,715,863,11205,2.616407142464134,3279.756088491948,11,12,7,8,11,11,14
18941.0,21,844,1477,7206,2.7234626411944647,2352.4897449298264,-12,-16,-16,-12,-13,-14,3
42947.0,25,999,896,7578,2.821713070994237,1348.5992733202847,4,0,-2,3,-2,-1,17
28433.0,21,1236,1224,9321,3.1407608501038538,2502.740897496183,-2,-2,-3,-5,-6,-4,6
71808.0,24,884,1205,4284,2.8982915180920017,1923.8960470877835,-10,-12,-15,-12,-16,-10,4
24559.0,27,898,1052,8424,2.5347553175897377,2462.7789182141382,3,-4,-3,-2,-2,1,13
67130.0,25,1289,959,4680,2.4939049298187497,1160.965115754991,-12,-16,-18,-17,-18,-13,10
42372.0,22,1027,1300,5010,2.3823737614034797,1768.117643144822,-8,-13,-15,-13,-14,-11,5
22075.0,22,1005,875,6411,2.424656990533375,2218.929471614634,18,15,9,13,11,13,17
62787.0,25,1196,1049,4329,3.0526924755433256,1116.5804941874994,-4,-1,-5,-2,-2,-1,12
40274.0,28,1274,1004,8985,2.631582173856601,2457.217939052212,-8,-11,-13,-10,-12,-8,14
75791.0,24,1082,1268,6339,2.708831729371057,1351.1595020573995,-14,-16,-18,-16,-15,-13,11
9998.0,22,707,1448,9786,3.1242700135971324,2654.415189829956,14,13,13,15,12,17,23
58093.0,21,1023,1357,11655,2.990103062910758,2480.693451436513,18,15,13,14,13,14,33
65596.0,27,746,1097,8169,2.5422335023941036,2076.8322031401576,-7,-10,-12,-10,-10,-10,9
25297.0,25,1164,1158,10740,2.6957042560341136,2487.21531034207,3,-1,-4,1,-4,-1,18
15199.0,28,1085,1498,6801,2.787243632376601,2060.0543682145867,-3,-3,-6,-6,-4,-4,19
75874.0,22,940,1446,5715,3.163180402826083,2282.998028908479,17,14,14,13,15,14,20
13321.0,22,1189,1336,4218,2.5999958506904526,1272.6790640220338,-5,-7,-10,-7,-7,-4,8
56630.0,25,741,1106,7881,2.7130290743297465,1739.6275463443317,12,9,6,8,9,6,20
55213.0,25,841,1139,11556,2.8517220427030754,1665.3648248957345,-9,-11,-11,-13,-10,-13,13
69949.0,24,886,1305,7539,2.412178617494325,2406.231909022902,1,-3,-5,-1,1,2,11
69932.0,22,868,1381,5142,2.518476053947769,1647.718422546765,15,11,9,11,14,12,24
30214.0,23,1131,1292,3543,2.713931068637456,1844.2559475300602,-5,-5,-7,-3,-7,-5,5
23954.0,24,757,1047,9699,3.1481530107497733,1525.6998394179636,-3,-1,-7,-6,-7,-2,10
12986.0,26,1179,1453,4563,2.9584462378284924,1687.3979969171473,5,5,4,7,6,7,20
83495.0,27,1015,1016,8235,2.9572142796556067,2667.4032316093494,11,6,6,8,6,8,19
8783.0,21,1244,1296,9243,2.7890231322193344,2492.247178752541,4,-2,-2,0,-3,-1,8
62221.0,25,826,945,6618,2.591969093610876,1594.149302919899,5,3,4,6,2,2,14
17622.0,28,829,1101,5763,2.5887405744211995,1663.2017316008303,17,15,11,12,16,12,42
3663.0,25,1283,1481,5415,2.8502298692637087,2039.293995479808,-6,-6,-7,-5,-9,-4,12
38840.0,27,1211,1495,3777,3.16492925715077,1412.181291477833,-8,-13,-11,-13,-14,-10,11
15217.0,22,826,1182,11421,2.784250659469573,1813.6284073646398,-8,-12,-10,-9,-12,-8,8
79288.0,22,840,1313,4767,2.633650616141038,1972.2758427765625,-5,-10,-11,-7,-10,-9,4
9103.0,23,831,1284,10830,2.6921102540315887,2792.4183067728227,13,16,10,11,14,15,29
36884.0,21,1085,1495,3384,2.6390959086732018,1802.3984021297842,6,4,2,4,5,9,7
41125.0,21,993,1321,5391,2.7982667469917826,1970.1573541217463,18,12,9,12,10,13,16
72055.0,27,884,919,3903,3.1418608976954885,1619.5110373195978,-11,-12,-15,-10,-15,-9,4
9145.0,26,1204,965,4959,2.489127853422515,1542.8285711640165,11,12,10,8,7,13,28
63314.0,24,984,898,7806,2.3977216937722052,2596.995186749486,1,3,0,-1,1,1,9
81789.0,27,1003,866,4833,2.682905546823985,1274.3186414708057,-5,-4,-8,-4,-7,-2,11
55373.0,26,1151,1229,11490,3.104317121709243,1660.6023003717658,16,14,10,14,13,17,96
71920.0,22,1235,820,10812,3.1632627717741815,1905.9989506817678,3,1,-1,-2,2,3,10
50275.0,27,1090,803,6249,2.5097236153451203,1449.0217389673626,1,0,-2,1,-2,0,17
58580.0,24,1005,1335,5160,2.8695600750548595,1650.5998909487425,-11,-15,-17,-12,-12,-13,6
64303.0,22,758,1494,9252,2.429959290473855,2402.7584148224305,-8,-7,-13,-10,-9,-10,6
18442.0,28,703,1161,10695,3.0479740234503856,2774.959459163322,-6,-4,-6,-8,-4,-7,9
13502.0,25,908,1086,11406,2.458244909209055,1812.437033389022,11,11,5,6,7,8,37
9897.0,22,738,1324,3666,2.7753952658410403,1512.476115513895,13,8,10,8,7,9,9
16983.0,25,906,1097,3864,2.567142287947691,1291.9938080346978,-13,-15,-19,-17,-18,-15,5
32531.0,21,1210,880,7488,2.3431693080403977,2471.8834924000766,-12,-12,-15,-13,-15,-14,3
35544.0,23,1252,1157,10293,3.144134093330017,2108.690588967476,13,11,7,8,12,9,30
30302.0,25,828,1011,4089,3.0070213538537436,1715.8321596240116,12,7,7,9,8,9,10
10362.0,28,1001,936,7611,3.005811062775006,2004.6466022718319,6,3,3,2,5,7,17
9505.0,21,803,940,10032,2.6819993069787453,3024.7618088041245,14,12,9,9,8,9,7
62184.0,22,1162,1194,8013,2.9772210092399587,2480.7224754091294,14,13,9,10,11,10,16
2935.0,26,799,1498,11199,2.5071457358587157,3022.9760171063217,6,4,5,6,6,5,25
46170.0,24,1078,1221,5259,2.5346172531405418,1507.2783419129992,-7,-6,-7,-9,-7,-4,10
43051.0,21,998,1347,11595,2.962861397337066,2791.386752135934,-1,-4,-5,-3,-5,0,7
34172.0,26,861,1451,4056,2.7150641698470954,1463.40971706491,15,16,10,11,10,15,33
8774.0,23,1071,884,7779,2.565240647509541,1833.174296132258,9,5,5,8,4,5,16
83572.0,26,1229,1452,6834,2.766423539538714,2142.9997666822087,13,9,7,10,7,9,33
15772.0,27,1135,1300,6381,2.5322746082711265,1565.3446904755515,-6,-12,-13,-12,-10,-7,18
64014.0,28,988,1050,10977,2.6424264733422547,1778.0258715778014,-7,-9,-7,-8,-5,-6,22
66726.0,22,794,819,7863,2.62748200261098,1942.7403326229678,-13,-20,-18,-17,-18,-17,2
3622.0,27,791,986,5634,2.773356546407122,2266.761566640832,-3,-8,-8,-8,-9,-10,5
57397.0,21,862,1311,3906,2.5997780661726586,1060.6262301112488,-8,-10,-12,-11,-12,-7,4
45723.0,25,1092,997,9882,2.568076442976393,2921.9938398292356,7,2,2,0,1,1,14
59076.0,24,1092,915,11970,2.7026279376555706,2513.9928400852696,3,-3,-2,0,-2,-1,12
20322.0,26,752,1412,7497,2.988092203542466,2614.8162459339283,8,4,0,3,0,4,12
74977.0,25,749,964,11286,2.607013668657698,2944.0869552375657,15,8,10,11,8,10,18
16406.0,21,750,1103,7773,2.583014856421879,1727.6666345102576,-5,-6,-12,-11,-12,-8,4
3690.0,28,1123,1454,4947,2.970925919574951,2009.1669915664052,10,8,6,7,9,5,24
53572.0,23,1047,860,4278,2.7109710166777043,1359.4469463719429,-8,-9,-10,-10,-10,-10,5
47719.0,25,1294,1464,7590,2.464684561472217,2176.2720418183017,9,12,9,9,10,11,42
9828.0,23,1237,1255,9237,2.7059373230345503,2306.623506339949,-2,-6,-8,-8,-8,-7,12
52074.0,28,1237,1160,6402,2.763783540879132,2285.6141406632923,-1,-3,-4,-2,-3,-2,15
70362.0,22,878,1049,6045,2.7689111317649404,2086.2406380856455,-6,-7,-11,-10,-7,-9,3
52934.0,23,931,1228,8625,2.4196994548333826,2652.9229163320974,8,5,0,4,0,6,12
9156.0,22,1131,986,10320,2.6201602800440136,2633.4464110742792,16,10,7,10,13,14,20
13945.0,28,1293,1332,11484,3.1381504631423653,2777.993520510802,13,9,8,6,5,8,43
73503.0,21,1011,1013,6474,2.8628316935732796,2492.998194945195,11,11,5,11,10,9,7
41507.0,26,1299,866,6876,2.6317120821845545,2297.9921670884783,-2,-8,-6,-8,-4,-4,10
17391.0,21,1190,1414,3513,3.163849671097939,1161.4611487260347,-8,-12,-14,-10,-9,-12,4
37748.0,25,708,1131,9699,2.739358206967394,1805.2323950117889,-3,-5,-8,-5,-3,-4,12
82858.0,27,1248,1190,5607,2.3393836935095336,1467.3404512927461,19,13,11,13,15,15,79
52787.0,25,1221,1445,3843,3.1648409991720867,1487.8064390235713,-14,-17,-15,-15,-14,-13,7
50057.0,21,1156,1276,11712,2.6966781811552654,1836.5881410920629,-13,-13,-15,-13,-13,-11,8
60506.0,27,834,1360,10911,3.0764518970138583,1618.221245689229,12,13,10,11,9,13,52
40133.0,27,1296,1046,3066,2.3522591503332624,1150.8744501464962,2,4,-3,0,1,2,18
27046.0,27,846,1483,9444,2.682146758753664,1781.3433133452968,-13,-15,-16,-17,-14,-12,16
34703.0,22,745,830,3021,2.4826120788503947,1262.9679330846052,-13,-16,-16,-16,-15,-17,1
74374.0,26,1203,1356,7686,2.654826641745593,1358.1752464244075,12,11,7,11,10,10,61
83762.0,26,1163,1446,4908,2.7129443814649665,2115.6786145348256,14,16,10,13,12,14,43
3862.0,22,1157,841,6600,2.862449431341237,2453.405796031305,13,11,5,6,9,6,8
26658.0,23,885,1212,10278,2.9618133505819495,3141.159021762509,-11,-13,-12,-11,-9,-8,5
43691.0,28,1204,1211,9168,2.4378346549807977,1483.3475654747945,6,4,-2,3,0,3,47
77787.0,24,892,1424,3015,2.9787160015842606,1317.816375676065,16,13,9,10,8,14,16
39227.0,26,920,1183,3777,2.688815074153319,1703.1547199241766,13,8,9,9,6,12,15
75398.0,27,1242,1430,9138,2.4259198946923095,2961.8372676431773,-4,-3,-7,-6,-8,-8,19
37479.0,26,732,1495,9042,2.480335482892716,2551.5171957092507,0,-6,-8,-5,-5,-1,13
21391.0,23,810,1461,8319,2.5765800381800266,1412.9968152830352,2,0,-3,3,2,3,19
74053.0,25,1017,1253,9924,2.3783193954378357,2582.426765660548,-3,-4,-5,-4,-6,-5,15
12371.0,22,1284,1132,6219,3.0120253388531246,1221.7037284055411,-6,-8,-6,-4,-8,-6,10
25586.0,23,856,1344,4140,3.0371362544452447,1837.998911860396,9,7,1,3,2,8,7
11069.0,28,1290,869,4527,2.4712430570021655,1398.4505711679622,-2,-6,-9,-9,-5,-8,13
53871.0,28,891,1302,11517,3.1150057989894493,2879.624975582758,1,-3,-4,0,-5,-3,16
46243.0,25,702,927,5523,2.47137218790983,1151.312294731538,-14,-18,-18,-16,-18,-18,6
55838.0,25,1257,1044,5082,3.0261093407018556,2036.3968179114795,-11,-10,-12,-14,-12,-13,6
28929.0,26,797,891,4917,3.089549464019689,1611.2653412768486,8,5,1,3,2,1,8
37916.0,24,1133,1184,4851,2.988771152701936,1447.6297869275832,-10,-13,-19,-17,-13,-16,6
21052.0,25,1251,825,3393,2.965739968449979,1276.1818052299602,6,2,0,6,6,7,10
55224.0,23,822,1050,8928,2.867310472840225,2171.171112556539,5,2,1,4,0,1,9
49652.0,25,1098,1178,8268,2.354733299803094,2089.3788550667396,-7,-9,-8,-9,-8,-8,14
24057.0,23,1286,1428,7587,2.7435219267938367,2488.170412170356,12,12,10,11,11,8,27
6040.0,26,1199,938,10497,3.0596912784906323,3011.5457824844707,-3,-4,-8,-4,-5,-5,11
56357.0,23,1158,1387,11748,2.5113727080993815,2123.9661014244084,-1,-4,-9,-7,-3,-6,19
25181.0,25,803,1467,6639,3.005989219675498,1872.2692114116494,-13,-11,-13,-11,-12,-13,7
38207.0,23,1066,1028,3534,3.1098119648133,1647.4562209661292,-3,-4,-7,-6,-2,-5,4
31467.0,24,819,1360,10479,2.800698095257643,2924.1860405931766,2,2,0,-2,-2,-1,11
39049.0,27,1099,956,5517,2.8264068864376917,2243.10142436761,2,1,-3,-2,0,0,9
82257.0,25,816,1336,10839,2.667935229027678,2392.277575867817,8,6,6,10,5,11,27
58043.0,23,972,844,4110,2.587601028554271,1776.6485302388878,12,11,7,8,12,13,9
12102.0,24,1181,1169,8406,2.657489158545563,2768.8033516304477,8,11,7,6,10,8,20
33469.0,27,894,871,11598,2.690503214659608,3336.7768879564005,-7,-7,-14,-11,-13,-11,7
2022.0,24,1235,1017,9123,2.8254180884779045,2385.9488678511116,6,0,-3,2,-1,1,14
15198.0,28,871,1382,5751,2.4825452629060067,1820.0483510060935,5,-1,-4,1,-2,0,18
53182.0,27,1037,1340,3942,2.593089253254559,1739.9586201976185,-4,-11,-9,-7,-8,-8,9
81336.0,28,1103,1266,10302,3.058069235966465,3065.1955891916587,-12,-16,-15,-13,-12,-16,11
1647.0,24,1252,1370,11592,2.8216100322629334,1827.1551658247308,-7,-5,-7,-8,-10,-6,23
12255.0,25,969,1082,3450,2.648806213380972,1819.8901065723721,18,15,10,15,12,15,18
38057.0,24,1227,812,7233,2.5625983298668555,2124.4745232645178,-1,0,-5,-1,-3,-3,10
67274.0,26,831,1130,7101,2.3664958213109126,1846.2069223139642,2,-2,-3,0,1,1,15
71796.0,25,1298,1261,10644,2.969326443283253,2476.074312293555,-1,-3,-6,-6,-3,-5,18
22425.0,28,776,842,7602,3.044308092911113,2092.5467736707824,4,-3,-3,0,0,-1,9
77752.0,23,1214,1076,5304,2.8804319821924946,1819.256991191734,13,11,7,11,10,12,16
1469.0,26,835,1416,8370,2.76878788172782,2762.8680750263843,18,13,12,13,15,13,39
38595.0,21,1069,804,6186,2.3996997847006214,1634.7330057229528,-14,-16,-16,-17,-17,-16,3
6500.0,28,816,1232,10236,2.3478076165621338,2803.7917183699647,6,8,2,5,6,6,26
41793.0,28,741,1213,7806,2.4220004883440938,2448.470543012515,-8,-12,-14,-12,-11,-14,9
36931.0,22,794,873,4179,2.985982120893128,1416.305051886775,-1,1,-5,-2,0,2,3
18939.0,26,970,871,9066,2.684332728190038,1615.8613801932393,4,3,-2,1,0,1,18
39132.0,24,1075,1285,9408,2.7185575826144834,2514.3937639120886,7,6,2,3,2,5,17
32036.0,23,1044,886,4524,2.848324309557113,2083.9961612248717,18,13,13,13,12,11,13
61363.0,24,734,1464,7062,3.0844587061184723,1301.8755700910897,7,8,1,4,6,6,19
46178.0,21,944,1418,5499,2.989803730527549,1779.7258215803915,18,13,12,12,14,12,21
47761.0,23,1230,1307,3960,2.4937413611581305,1949.7692171126305,-3,-5,-9,-4,-9,-8,6
1541.0,28,712,1430,6981,3.039660392316642,2386.7333324022607,8,9,8,6,5,11,18
31314.0,28,882,1461,10845,2.713991234470365,1613.3195591698502,-11,-11,-14,-12,-16,-12,24
40417.0,22,1030,1030,7917,3.0010106717873066,1949.3999076638945,3,0,0,0,1,-1,8
19269.0,24,965,1302,3960,2.4992611748573155,1631.2939649247774,-7,-11,-10,-11,-13,-10,6
83454.0,27,785,1112,4728,2.8037937945578513,1650.250890016424,-6,-8,-10,-10,-11,-11,6
62713.0,25,945,1380,10320,2.5069769208194934,2537.6524584741705,5,4,-2,3,3,0,20
79949.0,24,1080,1201,10497,3.000930543984629,2926.6964311318657,12,8,6,7,10,12,21
24406.0,25,974,1495,9366,2.5280458395456566,1773.9718148832014,-14,-18,-20,-17,-15,-16,15
47275.0,27,790,989,4527,2.4214613473944664,1805.3919242092556,18,12,12,13,14,13,23
63708.0,26,820,1348,4464,2.608542808753665,2070.1304306733914,6,5,5,6,3,3,12
13031.0,24,797,1078,11652,2.9358037942308752,2480.3741653226434,12,8,7,8,11,7,19
1685.0,21,779,808,11730,2.4444450261867097,2705.461143686969,5,1,1,0,-1,1,5
54599.0,22,1074,997,7437,2.4685190111268125,2389.8987426248837,14,16,10,15,12,13,22
60735.0,25,1099,1308,4488,2.6960115836531777,1136.9010511033932,3,3,2,4,0,4,22
70866.0,25,1242,916,4287,2.3371291020299974,1283.0463748438713,-1,-4,-4,-1,-3,-4,12
36590.0,23,892,1089,6849,2.5889232735280294,1282.0920403777568,2,3,-2,3,0,1,15
36274.0,21,1046,1278,7107,3.1407239576576917,1430.6697732181246,-14,-14,-19,-13,-16,-16,5
71495.0,21,866,1265,8487,2.987364219477406,2210.997964720909,-3,-7,-8,-3,-5,-6,4
46585.0,28,1208,1456,10260,2.7174238874049585,2893.4685068270574,4,0,-5,0,0,-1,26
74191.0,24,1197,887,3147,2.6158762930252095,1738.136933615991,-14,-15,-20,-19,-21,-16,3
80877.0,23,1099,1248,8187,2.6414882383826352,1773.0786784573324,-3,-3,-4,-3,-6,-6,13
76944.0,24,941,1232,11199,2.4587658843391575,2643.51584069398,16,14,9,12,10,14,43
56252.0,28,1299,1215,7536,3.0140907779305404,1804.3148284044,-2,-6,-10,-4,-4,-3,21
47128.0,26,1238,1170,11997,2.359766842166507,2939.020244911559,1,-1,-1,1,-1,2,25
67299.0,25,1241,871,7017,2.9960076993258964,1641.501751445913,10,7,8,11,8,8,24
45376.0,25,1182,1115,10950,2.971406316319035,2404.495789141665,-14,-17,-19,-14,-16,-17,10
14719.0,24,769,1331,6189,2.8788294470628903,1723.577674489897,-10,-12,-14,-16,-14,-13,6
22122.0,28,1259,1078,8418,2.6707491561095784,1681.7990367460673,15,13,9,10,11,12,69
68329.0,25,1236,1090,4752,2.5089234068646964,1910.3758792447102,-2,-3,-5,-1,-2,-1,10
22407.0,24,962,1458,5583,3.1339683553529736,1157.5491350262414,-11,-11,-14,-11,-11,-9,10
72464.0,22,1057,809,8331,2.41374923677216,2607.315861187516,5,4,1,4,3,3,7
46602.0,23,1090,1397,9276,2.864964637554012,1634.4687210222166,-3,-5,-6,-1,-2,-2,17
38897.0,21,841,1452,8514,2.447308516572821,2786.5333301433884,8,4,0,6,1,7,8
83607.0,22,1271,1233,11700,2.8371102992272896,2119.622607918683,16,14,9,13,9,15,43
40124.0,27,1151,1334,5730,2.7217149181121973,1890.9045454490822,-14,-14,-18,-17,-15,-15,11
66445.0,27,1229,1276,10299,2.7322961860621917,2723.101173294889,9,3,2,5,7,6,31
1998.0,26,1294,883,6453,2.7447513040748563,2155.4953027088695,-9,-15,-15,-14,-12,-11,7
39779.0,22,1064,1335,11739,2.8832530455263847,1838.7038913321524,-8,-12,-13,-12,-13,-11,11
42416.0,28,1070,1253,4218,2.896977647777654,2012.28228636044,-3,-4,-6,-4,-5,-5,9
65824.0,23,1113,1076,3555,2.572659571372602,1703.1969938911939,5,2,0,1,-2,-1,6
75645.0,24,1151,1303,5115,3.0174021813813376,1919.0622710063371,13,12,7,8,9,12,18
60914.0,25,704,955,3426,3.0332242357272627,1767.628920333677,19,12,14,13,13,14,12
42508.0,28,939,1352,8541,2.8995443167954154,2218.020739307908,12,9,9,12,13,9,41
62889.0,24,1092,1275,9570,2.5824049852620643,2875.4964788710836,11,11,10,13,9,12,30
42025.0,23,1036,1223,9246,2.5325046792214017,2826.401245400235,-12,-14,-17,-19,-17,-17,6
36757.0,26,987,827,5901,2.374958562309715,1991.349291309789,4,0,-4,-1,1,-2,10
30687.0,24,1273,1397,7761,2.560504634950318,2283.723275705706,2,4,1,2,2,2,19
15376.0,22,1297,1271,9714,2.718005088411931,2554.957533893665,-12,-12,-19,-17,-15,-15,7
16605.0,21,1034,1500,5556,2.414989258419022,2309.4934509541267,-3,-2,-5,-5,-2,-3,5
5199.0,28,988,1104,11778,2.755691282804554,1989.3235031035047,-1,-3,-5,-1,0,-1,27
23855.0,22,1276,1353,11067,2.7178331366287276,2524.7954372582344,-11,-18,-19,-17,-14,-17,8
75576.0,25,1180,1123,11484,3.159880017521369,3149.9485710087392,13,6,5,10,6,8,22
66072.0,23,1136,921,9522,2.903912556982976,1511.7142587142584,14,11,11,13,10,11,38
3145.0,28,1022,943,11694,2.9442079624220825,2701.30635063852,15,15,12,15,14,15,49
69496.0,21,896,817,9270,2.6368774171301586,2983.1526947174525,-9,-14,-15,-11,-16,-14,2
30659.0,21,860,1355,6213,2.3660400433781987,2442.2284905389174,-8,-13,-14,-10,-14,-12,3
27645.0,25,798,1121,8724,2.496801053745339,2146.222728423125,12,8,4,7,4,6,19
16094.0,25,800,1006,9819,2.51722658644622,1535.109116642853,12,11,11,10,10,12,39
16757.0,24,1125,1186,6426,2.721523393233405,2289.894320705652,13,8,6,7,10,12,19
36316.0,23,1177,1306,6990,2.4708424927736865,2243.39029150079,11,7,6,5,6,5,20
63394.0,24,1010,1349,5109,2.5894264212925773,1917.9363910203072,-6,-8,-11,-13,-10,-12,7
33533.0,23,1065,815,3702,2.828608839494295,1333.0266313918862,15,16,10,14,11,14,19
42805.0,21,1207,1199,7779,2.4088741627436567,2116.767346686924,-18,-18,-20,-18,-17,-17,4
59912.0,25,763,1155,7386,2.766914282352122,1882.8913935753171,-17,-15,-18,-18,-15,-18,6
16546.0,27,1133,934,11142,2.601373281913685,2533.336140349322,-12,-19,-20,-16,-18,-19,11
3264.0,24,994,1117,7770,3.0443814816827914,2731.15360241785,2,-2,-1,1,-2,-1,8
